timestamp,currency,price,action,change,balance
1759400895611,eth,133279.21,withdrawal,-0.32504621,2.71605644
1759406380186,usdt,32.54,buy,418.974130,6834.310807
1759414124809,usdc,31.73,deposit,539.000000,14992.654921
1759415559109,btc,3585258.82,withdrawal,-0.00739599,0.03165551
1759425216095,eth,133304.5,buy,0.17238851,2.88844495
1759427837890,doge,52.41,sell,-1080.47272759,2201.16324911
1759436520578,twd,1.0,deposit,23995,87697488
1759438200454,usdt,32.54,buy,1136.025212,7970.336019
1759441942374,usdt,32.55,deposit,509.000000,8479.336019
1759442388316,sol,8972.13,buy,3.12771934,16.28290215
1759447646695,usdt,32.54,buy,1286.430043,9765.766062
1759448076212,doge,52.46,deposit,668.13022362,2869.29347273
1759450553777,sol,8979.79,withdrawal,-2.02577331,14.25712884
1759453177885,btc,3589664.03,deposit,0.02363994,0.05529545
1759458959727,usdt,32.53,withdrawal,-484.000000,9281.766062
1759463103679,usdt,32.53,withdrawal,-207.000000,9074.766062
1759465227666,doge,52.57,withdrawal,-871.32413314,1997.96933959
1759465565042,usdt,32.53,sell,-4633.762861,4441.003201
1759470913857,eth,133487.21,buy,0.02043719,2.90888214
1759473448264,eth,133475.52,deposit,1.39005942,4.29894156
1759476701460,eth,133503.22,sell,-0.44040210,3.85853946
1759479472875,eth,133567.86,deposit,0.30802246,4.16656192
1759481558946,btc,3585740.91,sell,-0.03298733,0.02230812
1759488517825,eth,133513.62,deposit,1.20446379,5.37102571
1759489331618,eth,133522.17,withdrawal,-1.29426678,4.07675893
1759489416558,btc,3585567.17,buy,0.00161029,0.02391841
1759495016997,eth,133536.04,withdrawal,-0.38843360,3.68832533
1759499995264,doge,52.77,buy,331.53917569,2329.50851528
1759501015747,twd,1.0,deposit,134648,88027073
1759505317659,usdt,32.56,withdrawal,-158.000000,4283.003201
1759506409423,doge,52.8,sell,-990.73517248,1338.77334280
1759507205359,usdt,32.56,buy,296.169885,4579.173086
1759518134314,doge,52.79,withdrawal,-453.01147474,885.76186806
1759534574602,doge,52.75,sell,-200.70661965,685.05524841
1759535138368,doge,52.7,buy,245.02202647,930.07727488
1759543516013,eth,133562.81,buy,0.16332127,3.85164660
1759545825337,doge,52.71,sell,-304.19697427,625.88030061
1759546535605,doge,52.66,buy,703.88762433,1329.76792494
1759552085021,usdt,32.57,sell,-1629.422520,2949.750566
1759552505408,usdt,32.57,deposit,1591.000000,4540.750566
1759554487418,usdc,31.78,deposit,2225.000000,17217.654921
1759554508831,doge,52.77,buy,778.15122190,2107.91914684
1759562694002,sol,9036.52,buy,4.19747927,18.45460811
1759567196531,sol,9035.11,withdrawal,-1.24610896,17.20849915
1759568609976,twd,1.0,withdrawal,-29111,87969543
1759568941921,doge,52.72,deposit,630.17889543,2738.09804227
1759570497363,sol,9036.57,deposit,2.43713889,19.64563804
1759571588450,eth,133734.99,buy,0.19806192,4.04970852
1759581410059,sol,9031.81,sell,-0.24987118,19.39576686
1759582570536,btc,3584061.7,deposit,0.00883666,0.03275507
1759582720830,btc,3584100.54,sell,-0.01060471,0.02215036
1759584010710,usdc,31.78,withdrawal,-418.000000,16799.654921
1759591945833,btc,3583394.67,sell,-0.00293418,0.01921618
1759608552499,doge,52.82,sell,-1220.50200226,1517.59604001
1759613006863,sol,9021.97,sell,-8.02200863,11.37375823
1759620136896,usdc,31.77,buy,1512.575456,18312.230377
1759620323677,eth,133867.71,sell,-1.47739179,2.57231673
1759626589259,usdc,31.78,deposit,1358.000000,19670.230377
1759635476157,usdc,31.78,withdrawal,-405.000000,19265.230377
1759636771265,usdc,31.78,deposit,1638.000000,20903.230377
1759646675297,usdt,32.59,buy,917.143290,5457.893856
1759648766873,usdc,31.77,withdrawal,-272.000000,20631.230377
1759649123545,sol,9028.07,buy,3.67743270,15.05119093
1759651056642,usdc,31.77,sell,-7369.138073,13262.092304
1759652014259,doge,52.83,deposit,1708.80185256,3226.39789257
1759653595253,doge,52.81,sell,-864.52121229,2361.87668028
1759659700622,usdc,31.78,sell,-3457.224933,9804.867371
1759660918510,twd,1.0,deposit,37315,88644257
1759669380000,doge,52.8,deposit,1034.78168542,3396.65836570
1759670100000,twd,1.0,withdrawal,-23213,88621044
1759671600000,doge,52.8,deposit,1626.81305758,5023.47142328
1759672514339,usdc,31.78,deposit,2936.000000,12740.867371
1759674300000,usdt,32.58,buy,379.441184,5837.335040
1759676304846,usdt,32.58,deposit,2755.000000,8592.335040
1759677892278,btc,3589657.97,withdrawal,-0.00518718,0.01402900
1759680171703,btc,3589243.47,sell,-0.00729311,0.00673589
1759681327943,twd,1.0,deposit,21544,88656405
1759681709223,eth,134111.09,buy,0.26224005,2.83455678
1759686963650,usdc,31.78,deposit,1141.000000,13881.867371
1759691602675,usdc,31.78,buy,522.111073,14403.978444
1759691618128,eth,134064.92,deposit,1.36962733,4.20418411
1759692182467,sol,9028.64,withdrawal,-0.68142520,14.36976573
1759695970326,eth,134073.18,deposit,0.53181479,4.73599890
1759706745675,twd,1.0,deposit,29070,88633714
1759708177844,usdt,32.59,deposit,2091.000000,10683.335040
1759714976219,doge,52.85,sell,-1128.54637336,3894.92504992
1759719881248,btc,3588553.52,buy,0.00111645,0.00785234
1759728063424,doge,52.79,sell,-2000.00288584,1894.92216408
1759742694648,doge,52.84,buy,919.43402414,2814.35618822
1759745974170,sol,9032.69,sell,-0.30693415,14.06283158
1759747141351,btc,3586927.56,buy,0.00242245,0.01027479
1759750585128,usdt,32.57,withdrawal,-302.000000,10381.335040
1759757141825,eth,134036.93,deposit,0.98289960,5.71889850
1759760653339,doge,52.86,deposit,2357.81360612,5172.16979434
1759762149314,usdc,31.76,buy,1171.397560,15575.376004
1759766828996,usdc,31.75,withdrawal,-471.000000,15104.376004
1759766924296,eth,133936.67,buy,0.15908812,5.87798662
1759768159175,eth,133957.8,withdrawal,-1.32636072,4.55162590
1759768796602,eth,133942.36,withdrawal,-1.46040106,3.09122484
1759773510787,sol,9053.52,deposit,13.20302826,27.26585984
1759775642745,doge,52.88,withdrawal,-2064.92834705,3107.24144729
1759785376509,usdc,31.76,withdrawal,-70.000000,15034.376004
1759789620354,eth,133943.49,withdrawal,-0.14062206,2.95060278
1759789883096,usdt,32.56,sell,-935.047996,9446.287044
1759793223421,eth,133946.45,sell,-1.10124733,1.84935545
1759794624903,eth,133977.21,buy,0.04593624,1.89529169
1759795929077,usdc,31.77,deposit,1112.000000,16146.376004
1759798068504,doge,53.03,buy,539.89593975,3647.13738704
1759806321063,twd,1.0,deposit,122077,88947174
1759808556534,sol,9061.87,deposit,7.09253055,34.35839039
1759809178161,btc,3588392.88,withdrawal,-0.00271109,0.00756370
1759811060987,usdc,31.78,withdrawal,-308.000000,15838.376004
1759818068136,sol,9069.35,deposit,3.13783673,37.49622712
1759820237084,usdc,31.79,deposit,2538.000000,18376.376004
1759820355662,btc,3591662.79,sell,-0.00064479,0.00691891
1759821394875,btc,3592954.17,buy,0.00740557,0.01432448
1759822593127,btc,3591585.71,buy,0.00846672,0.02279120
1759825823098,doge,52.93,buy,564.69216316,4211.82955020
1759853753232,usdt,32.56,deposit,969.000000,10415.287044
1759858912792,btc,3592332.72,buy,0.00987240,0.03266360
1759862290433,usdt,32.57,deposit,1543.000000,11958.287044
1759866016483,sol,9085.84,withdrawal,-11.96238754,25.53383958
1759866057339,doge,52.96,deposit,629.62628181,4841.45583201
1759880552071,doge,53.0,buy,421.91543209,5263.37126410
1759891345498,eth,133853.52,withdrawal,-0.67395230,1.22133939
1759893206158,usdt,32.58,sell,-4704.157074,7254.129970
1759894720204,usdt,32.58,withdrawal,-473.000000,6781.129970
1759896412600,usdt,32.59,sell,-2330.341572,4450.788398
1759898768711,doge,52.93,withdrawal,-1656.75939089,3606.61187321
1759902273602,btc,3592427.39,buy,0.01346504,0.04612864
1759902377566,usdc,31.79,sell,-7182.548764,11193.827240
1759903511630,btc,3593023.5,withdrawal,-0.00554091,0.04058773
1759909977547,usdt,32.58,buy,280.596289,4731.384687
1759910163202,twd,1.0,deposit,37346,89242122
1759920087760,doge,52.89,buy,745.91187166,4352.52374487
1759925999669,sol,9085.14,buy,3.24329658,28.77713616
1759929193543,btc,3596399.59,sell,-0.00533724,0.03525049
1759931293287,eth,133877.63,sell,-0.11328522,1.10805417
1759931790374,doge,52.99,withdrawal,-1226.90725857,3125.61648630
1759931797857,eth,133992.16,buy,0.14100895,1.24906312
1759934940000,btc,3597082.89,buy,0.00457868,0.03982917
1759935900000,eth,134058.3,sell,-0.15738508,1.09167804
1759937100000,btc,3598543.26,buy,0.00768742,0.04751659
1759937585878,usdc,31.76,buy,489.606508,11683.433748
1759938000000,twd,1.0,withdrawal,-12910,89137172
1759938747472,doge,53.09,deposit,1000.56114352,4126.17762982
1759939380000,usdc,31.77,buy,100.350232,11783.783980
1759941240000,usdt,32.57,deposit,857.000000,5588.384687
1759942620000,doge,53.14,withdrawal,-842.57855120,3283.59907862
1759953229555,doge,53.15,buy,386.77047149,3670.36955011
1759953723676,usdc,31.77,sell,-336.861390,11446.922590
1759955470464,doge,53.23,deposit,933.18435918,4603.55390929
1759962673122,doge,53.24,sell,-486.81360864,4116.74030065
1759966906524,doge,53.25,withdrawal,-1159.51301048,2957.22729017
1759970797557,twd,1.0,deposit,130114,89280163
1759973197707,btc,3595747.63,sell,-0.01163909,0.03587750
1759974943685,doge,53.2,sell,-653.43737844,2303.78991173
1759981596148,usdc,31.77,deposit,640.000000,12086.922590
1759984320969,usdc,31.76,sell,-2125.589571,9961.333019
1759987713534,eth,133730.79,withdrawal,-0.40826995,0.68340809
1759989693333,doge,53.24,deposit,1197.80443228,3501.59434401
1759997671686,sol,9111.23,buy,1.23834793,30.01548409
1760004418082,btc,3601760.54,deposit,0.04043872,0.07631622
1760005852203,usdt,32.53,deposit,1916.000000,7504.384687
1760012659623,eth,133558.24,sell,-0.06660594,0.61680215
1760012876740,sol,9114.45,buy,1.59366312,31.60914721
1760013142140,btc,3599400.08,buy,0.01005326,0.08636948
1760033071430,usdt,32.53,withdrawal,-487.000000,7017.384687
1760039170328,usdt,32.53,sell,-3365.885921,3651.498766
1760039882115,sol,9116.42,sell,-8.86456673,22.74458048
1760040395643,usdc,31.77,withdrawal,-455.000000,9506.333019
1760042717950,usdt,32.53,sell,-90.269888,3561.228878
1760045208625,eth,133673.39,sell,-0.10803494,0.50876721
1760048358149,sol,9134.75,buy,5.34957813,28.09415861
1760048722051,eth,133650.17,withdrawal,-0.02526853,0.48349868
1760057376282,eth,133709.75,withdrawal,-0.11103446,0.37246422
1760059317229,usdt,32.54,withdrawal,-161.000000,3400.228878
1760065560271,btc,3597302.87,deposit,0.01562295,0.10199243
1760065812166,btc,3596492.92,sell,-0.00124836,0.10074407
1760068706806,twd,1.0,deposit,68258,89602772
1760070366367,eth,133714.28,deposit,0.50985193,0.88231615
1760072661789,eth,133692.91,sell,-0.08604265,0.79627350
1760074212709,eth,133724.87,deposit,0.50213445,1.29840795
1760078015311,eth,133678.57,sell,-0.55023014,0.74817781
1760078795073,usdc,31.81,buy,987.802861,10494.135880
1760084581472,usdt,32.52,sell,-122.399435,3277.829443
1760085211503,usdc,31.81,withdrawal,-137.000000,10357.135880
1760087548324,usdc,31.81,buy,515.235931,10872.371811
1760087683150,usdt,32.51,sell,-67.481491,3210.347952
1760096344352,btc,3595000.06,buy,0.00500267,0.10574674
1760097211374,doge,53.54,buy,292.15148583,3793.74582984
1760099446694,twd,1.0,deposit,85890,89698462
1760102655740,eth,133621.86,sell,-0.11918297,0.62899484
1760104886289,eth,133661.91,sell,-0.10580665,0.52318819
1760105069778,doge,53.51,sell,-475.74589270,3317.99993714
1760106332933,usdc,31.81,deposit,1055.000000,11927.371811
1760107775273,usdt,32.5,buy,760.226315,3970.574267
1760111490354,eth,133678.86,buy,0.26441536,0.78760355
1760111815972,sol,9155.61,buy,3.51945337,31.61361198
1760123393842,twd,1.0,deposit,117664,89779369
1760129701718,sol,9151.57,buy,2.81762669,34.43123867
1760130852146,btc,3596106.83,sell,-0.04503371,0.06071303
1760138425133,usdc,31.82,withdrawal,-448.000000,11479.371811
1760155778504,usdc,31.82,withdrawal,-90.000000,11389.371811
1760162154520,sol,9153.0,buy,3.60915830,38.04039697
1760163994298,doge,53.43,buy,373.43680622,3691.43674336
1760166317828,doge,53.44,withdrawal,-1065.44699184,2625.98975152
1760171583240,doge,53.42,sell,-1497.47487347,1128.51487805
1760171741151,usdt,32.49,withdrawal,-252.000000,3718.574267
1760172603224,eth,133646.54,deposit,0.77560217,1.56320572
1760173282528,doge,53.49,withdrawal,-89.05104034,1039.46383771
1760188685573,usdc,31.8,withdrawal,-397.000000,10992.371811
1760192340143,eth,133676.05,sell,-0.05156198,1.51164374
1760196226234,usdt,32.48,withdrawal,-495.000000,3223.574267
1760210234335,eth,133582.79,withdrawal,-0.41921033,1.09243341
1760211263015,doge,53.37,buy,304.28667762,1343.75051533
1760215283900,usdc,31.8,sell,-1015.449982,9976.921829
1760215347485,eth,133478.39,sell,-0.09494672,0.99748669
1760217282427,doge,53.4,withdrawal,-229.32872537,1114.42178996
1760218430791,btc,3597226.91,buy,0.01265831,0.07337134
1760219526407,usdc,31.79,deposit,763.000000,10739.921829
1760225798662,sol,9157.82,sell,-15.18490999,22.85548698
1760227829081,doge,53.39,buy,571.05279159,1685.47458155
1760230135131,btc,3594486.12,buy,0.00938527,0.08275661
1760231540139,doge,53.41,sell,-734.01723974,951.45734181
1760243384108,btc,3594410.13,deposit,0.01720272,0.09995933
1760245691257,usdc,31.77,withdrawal,-326.000000,10413.921829
1760249850080,usdt,32.51,deposit,1754.000000,4977.574267
1760252928673,eth,133480.9,sell,-0.15651705,0.84096964
1760254640437,eth,133524.04,withdrawal,-0.03373817,0.80723147
1760254888458,btc,3593347.8,buy,0.00370687,0.10366620
1760256280636,eth,133521.69,withdrawal,-0.07551612,0.73171535
1760258123079,sol,9165.56,buy,1.83673528,24.69222226
1760259385912,btc,3593488.64,deposit,0.02318466,0.12685086
1760261079170,sol,9160.78,sell,-12.83826221,11.85396005
1760262077065,usdt,32.5,buy,1365.320810,6342.895077
1760263144942,usdt,32.5,deposit,1643.000000,7985.895077
1760263372467,sol,9156.44,buy,0.48404587,12.33800592
1760263798568,sol,9152.46,buy,3.70417062,16.04217654
1760265766489,usdc,31.77,deposit,1264.000000,11677.921829
1760268097829,eth,133495.67,sell,-0.27156121,0.46015414
1760268396087,btc,3595831.2,withdrawal,-0.01740724,0.10944362
1760270339275,sol,9148.85,buy,4.66119040,20.70336694
1760282056982,doge,53.38,withdrawal,-224.73569877,726.72164304
1760284747221,eth,133501.4,withdrawal,-0.05005866,0.41009548
1760291603824,sol,9159.08,withdrawal,-6.37999290,14.32337404
1760292047739,doge,53.36,buy,853.98789966,1580.70954270
1760295349235,eth,133431.58,deposit,0.51208225,0.92217773
1760301303293,twd,1.0,deposit,35398,90055739
1760301684530,doge,53.43,deposit,450.36519008,2031.07473278
1760302814590,sol,9150.58,withdrawal,-5.28883665,9.03453739
1760307272537,doge,53.49,buy,665.58193350,2696.65666628
1760307868236,usdt,32.5,sell,-931.727211,7054.167866
1760310439185,sol,9158.16,buy,5.05573775,14.09027514
1760311835552,btc,3597190.68,buy,0.00962537,0.11906899
1760312218105,doge,53.44,buy,901.42872792,3598.08539420
1760313254176,btc,3597071.05,sell,-0.04539039,0.07367860
1760317704500,doge,53.44,sell,-1930.17843295,1667.90696125
1760322560555,sol,9168.4,buy,3.01706771,17.10734285
1760323737539,usdt,32.51,sell,-3746.818834,3307.349032
1760324804071,usdt,32.5,buy,314.570272,3621.919304
1760326030388,twd,1.0,deposit,115726,90387389
1760334872221,eth,133621.57,withdrawal,-0.13144522,0.79073251
1760336051994,twd,1.0,withdrawal,-26313,90361076
1760339304433,usdc,31.77,sell,-6614.126709,5063.795120
1760340339220,btc,3598351.46,sell,-0.02692778,0.04675082
1760346493164,usdt,32.5,buy,1197.131506,4819.050810
1760348363041,btc,3599359.66,sell,-0.02510044,0.02165038
1760350080000,usdt,32.52,withdrawal,-487.000000,4332.050810
1760351603239,doge,53.52,withdrawal,-602.22266227,1065.68429898
1760352390529,eth,133706.81,withdrawal,-0.06098313,0.72974938
1760353775344,eth,133732.98,buy,0.21945323,0.94920261
1760365412217,usdc,31.77,buy,705.126872,5768.921992
1760367869225,usdt,32.51,deposit,1917.000000,6249.050810
1760372805802,btc,3598792.42,deposit,0.03248744,0.05413782
1760372938686,eth,133684.04,deposit,0.68193557,1.63113818
1760374111193,eth,133685.07,sell,-0.17018150,1.46095668
1760374376184,usdt,32.52,buy,287.678913,6536.729723
1760376148998,btc,3596151.54,deposit,0.02525292,0.07939074
1760376573749,usdc,31.79,deposit,1125.000000,6893.921992
1760389177212,usdt,32.52,deposit,2004.000000,8540.729723
1760389441394,btc,3594254.34,buy,0.00078537,0.08017611
1760393078745,btc,3595567.97,buy,0.00030410,0.08048021
1760396402794,usdc,31.78,deposit,2986.000000,9879.921992
1760397770386,usdc,31.79,deposit,2823.000000,12702.921992
1760403019200,eth,133696.65,buy,0.17584220,1.63679888
1760404817468,usdc,31.78,deposit,2196.000000,14898.921992
1760405253567,usdc,31.78,withdrawal,-381.000000,14517.921992
1760406305958,usdt,32.49,withdrawal,-292.000000,8248.729723
1760408715829,usdc,31.78,withdrawal,-65.000000,14452.921992
1760423270364,doge,53.48,withdrawal,-284.68176024,781.00253874
1760424219884,usdt,32.49,deposit,2873.000000,11121.729723
1760424546243,usdt,32.5,sell,-2953.219095,8168.510628
1760427492812,eth,133629.36,buy,0.08282592,1.71962480
1760430280276,usdc,31.8,withdrawal,-487.000000,13965.921992
1760433654481,btc,3601233.88,deposit,0.04996177,0.13044198
1760436311290,doge,53.57,deposit,2126.56585585,2907.56839459
1760440890272,btc,3603091.22,deposit,0.03159152,0.16203350
1760440980735,sol,9182.43,sell,-5.42599903,11.68134382
1760442622735,usdt,32.51,buy,1227.610634,9396.121262
1760443411289,doge,53.61,withdrawal,-689.45957145,2218.10882314
1760444970021,twd,1.0,withdrawal,-23570,90725002
1760445321437,usdt,32.51,withdrawal,-177.000000,9219.121262
1760446623626,eth,133555.75,withdrawal,-0.02832208,1.69130272
1760455924139,eth,133576.21,withdrawal,-0.35470768,1.33659504
1760456176041,doge,53.61,withdrawal,-383.83137972,1834.27744342
1760456256189,usdc,31.79,buy,1043.369767,15009.291759
1760458576491,doge,53.63,sell,-211.55035681,1622.72708661
1760461645862,eth,133590.73,deposit,0.39418182,1.73077686
1760464336376,sol,9191.48,withdrawal,-4.36803746,7.31330636
1760466197011,eth,133588.34,sell,-0.93728211,0.79349475
1760470690027,eth,133652.61,buy,0.04343714,0.83693189
1760472626126,eth,133688.5,deposit,0.57567555,1.41260744
1760477723715,sol,9192.11,sell,-2.96968976,4.34361660
1760477901125,btc,3602692.34,buy,0.01120146,0.17323496
1760480720983,eth,133701.94,sell,-0.83649290,0.57611454
1760500263230,eth,133703.36,withdrawal,-0.10655679,0.46955775
1760503784135,usdt,32.54,sell,-1613.485482,7605.635780
1760505532961,usdt,32.54,sell,-958.134014,6647.501766
1760505825157,usdt,32.53,deposit,2948.000000,9595.501766
1760507751624,eth,133754.74,sell,-0.21194884,0.25760891
1760510487392,sol,9193.6,sell,-1.61929403,2.72432257
1760517703738,doge,53.59,sell,-647.41291345,975.31417316
1760524050147,eth,133765.45,withdrawal,-0.02727184,0.23033707
1760524667382,sol,9195.78,deposit,12.35744037,15.08176294
1760524909610,sol,9198.48,deposit,5.00882366,20.09058660
1760530880605,twd,1.0,withdrawal,-14275,91068701
1760539055540,doge,53.74,withdrawal,-358.28978739,617.02438577
1760539282385,eth,133801.72,withdrawal,-0.04672369,0.18361338
1760539758710,btc,3603082.04,buy,0.01162464,0.18485960
1760545877894,eth,133853.69,withdrawal,-0.05609063,0.12752275
1760546566747,doge,53.72,sell,-231.39445438,385.62993139
1760546617717,eth,133792.68,buy,0.14004172,0.26756447
1760546797757,btc,3605975.11,deposit,0.01648488,0.20134448
1760548579320,sol,9198.92,sell,-8.29831931,11.79226729
1760549223890,eth,133854.78,deposit,1.11438678,1.38195125
1760549557137,usdc,31.82,withdrawal,-427.000000,14582.291759
1760552551182,sol,9204.34,buy,2.31954973,14.11181702
1760558494550,doge,53.79,deposit,1291.00921926,1676.63915065
1760560614890,usdc,31.83,buy,381.577391,14963.869150
1760562055977,sol,9202.14,buy,1.48045361,15.59227063
1760563337577,twd,1.0,withdrawal,-18324,91031403
1760566658365,usdc,31.85,withdrawal,-420.000000,14543.869150
1760571196932,btc,3604971.12,sell,-0.03848888,0.16285560
1760571559589,doge,53.76,withdrawal,-425.64413333,1250.99501732
1760573677237,btc,3604413.28,sell,-0.00753330,0.15532230
1760573744141,sol,9222.79,withdrawal,-6.05804354,9.53422709
1760576075732,usdc,31.84,withdrawal,-360.000000,14183.869150
1760580851048,sol,9228.15,deposit,13.01143319,22.54566028
1760583899417,usdt,32.48,deposit,2458.000000,12053.501766
1760586345187,btc,3604174.99,sell,-0.08647593,0.06884637
1760596353996,sol,9222.7,deposit,8.37058278,30.91624306
1760605540695,btc,3603492.31,withdrawal,-0.02514130,0.04370507
1760607344665,usdc,31.85,withdrawal,-416.000000,13767.869150
1760608180425,twd,1.0,deposit,27545,91536527
1760614099944,doge,53.94,withdrawal,-178.55317935,1072.44183797
1760614337663,btc,3604465.88,buy,0.00563841,0.04934348
1760615310146,sol,9229.13,buy,0.90874620,31.82498926
1760627827927,doge,53.94,sell,-449.10706259,623.33477538
1760630143768,sol,9235.44,buy,3.25839572,35.08338498
1760639052300,usdt,32.51,sell,-3263.884754,8789.617012
1760640234543,sol,9235.38,deposit,9.64905549,44.73244047
1760645167962,usdt,32.5,withdrawal,-163.000000,8626.617012
1760651185096,eth,133861.68,withdrawal,-0.27804810,1.10390315
1760656441439,sol,9237.56,sell,-14.39257555,30.33986492
1760657879367,sol,9241.82,deposit,7.93704448,38.27690940
1760659238281,usdc,31.86,buy,849.378822,14617.247972
1760666906634,sol,9243.55,withdrawal,-5.90411238,32.37279702
1760667183419,usdt,32.5,sell,-2741.140432,5885.476580
1760668846441,eth,133942.55,sell,-0.46989839,0.63400476
1760669279449,btc,3611464.02,withdrawal,-0.00254585,0.04679763
1760676576840,sol,9252.72,deposit,8.25843199,40.63122901
1760685667083,btc,3611734.55,buy,0.00758573,0.05438336
1760687295030,sol,9248.44,withdrawal,-15.77887588,24.85235313
1760687920605,usdc,31.85,withdrawal,-446.000000,14171.247972
1760690529796,eth,133768.67,withdrawal,-0.03461808,0.59938668
1760702449069,usdc,31.84,deposit,2657.000000,16828.247972
1760705165263,doge,53.95,withdrawal,-122.73576752,500.59900786
1760706211102,sol,9254.19,deposit,3.66694015,28.51929328
1760706727566,usdt,32.49,withdrawal,-88.000000,5797.476580
1760708280000,usdc,31.83,buy,1402.410865,18230.658837
1760708868939,btc,3614493.08,withdrawal,-0.01262558,0.04175778
1760715006043,btc,3614565.04,buy,0.00138684,0.04314462
1760715752842,usdt,32.49,buy,1038.915944,6836.392524
1760719884489,eth,133749.19,withdrawal,-0.13249888,0.46688780
1760720542056,doge,53.9,deposit,249.29655620,749.89556406
1760724620950,usdt,32.49,deposit,720.000000,7556.392524
1760727489567,usdc,31.84,withdrawal,-276.000000,17954.658837
1760730757548,eth,133722.43,buy,0.18498168,0.65186948
1760742150200,usdt,32.49,sell,-49.068177,7507.324347
1760748059448,usdt,32.49,sell,-4265.293754,3242.030593
1760776485463,usdc,31.85,buy,681.230723,18635.889560
1760779366574,btc,3617531.92,deposit,0.04045503,0.08359965
1760787870117,usdc,31.84,buy,1239.301427,19875.190987
1760791057659,usdt,32.46,sell,-1471.332820,1770.697773
1760795331160,usdt,32.46,deposit,951.000000,2721.697773
1760796753550,usdt,32.46,buy,815.225679,3536.923452
1760797131028,sol,9269.21,sell,-6.11505028,22.40424300
1760798222724,eth,133847.86,withdrawal,-0.24031782,0.41155166
1760800480197,usdt,32.44,deposit,1420.000000,4956.923452
1760801756237,usdt,32.43,withdrawal,-284.000000,4672.923452
1760804588226,doge,54.03,sell,-44.66897345,705.22659061
1760805621413,btc,3614575.72,sell,-0.04172307,0.04187658
1760814431438,twd,1.0,withdrawal,-6996,92033672
1760814802929,btc,3616254.79,sell,-0.00067379,0.04120279
1760814860976,doge,54.05,withdrawal,-218.49900302,486.72758759
1760816226873,btc,3616385.3,buy,0.01097430,0.05217709
1760817623641,sol,9287.98,buy,1.32809497,23.73233797
1760818188763,twd,1.0,withdrawal,-8852,91975234
1760819639902,btc,3615104.57,withdrawal,-0.01114199,0.04103510
1760820276713,usdt,32.44,buy,164.276416,4837.199868
1760821693263,usdc,31.79,withdrawal,-167.000000,19708.190987
1760825097264,doge,54.0,deposit,732.38074404,1219.10833163
1760828623726,eth,134095.21,sell,-0.03601233,0.37553933
1760831311391,eth,134098.25,deposit,1.18359694,1.55913627
1760832419714,btc,3617208.75,buy,0.00744904,0.04848414
1760837931576,eth,134039.94,deposit,1.06290259,2.62203886
1760839254440,usdc,31.8,buy,722.998688,20431.189675
1760842326203,usdt,32.44,deposit,956.000000,5793.199868
1760842329340,usdt,32.44,buy,679.618079,6472.817947
1760847420000,usdt,32.44,deposit,1294.000000,7766.817947
1760848320000,doge,53.98,deposit,372.13202597,1591.24035760
1760852612160,btc,3616036.29,sell,-0.01548733,0.03299681
1760853722226,usdt,32.42,buy,551.027843,8317.845790
1760863765945,eth,134167.85,sell,-1.41789207,1.20414679
1760868035828,eth,134159.6,deposit,1.45421263,2.65835942
1760872108899,eth,134179.04,buy,0.06515355,2.72351297
1760874274839,btc,3614670.56,deposit,0.04395692,0.07695373
1760874716355,usdc,31.77,buy,328.519525,20759.709200
1760875025642,usdc,31.78,withdrawal,-462.000000,20297.709200
1760876148811,usdt,32.42,sell,-2013.306197,6304.539593
1760881833301,sol,9310.7,deposit,12.03442190,35.76675987
1760882904269,eth,134248.68,sell,-1.30387553,1.41963744
1760886456159,btc,3612525.86,withdrawal,-0.00224539,0.07470834
1760887086644,usdc,31.79,withdrawal,-337.000000,19960.709200
1760888429202,doge,53.95,withdrawal,-439.82331579,1151.41704181
1760888879542,usdt,32.41,deposit,1736.000000,8040.539593
1760890305999,doge,53.97,buy,341.51651672,1492.93355853
1760893773318,doge,54.02,sell,-511.22783235,981.70572618
1760901198548,twd,1.0,withdrawal,-22780,92338663
1760904669995,usdt,32.42,buy,946.612171,8987.151764
1760905973961,usdt,32.42,deposit,1658.000000,10645.151764
1760907720044,sol,9314.62,deposit,3.75580435,39.52256422
1760909113019,usdc,31.76,withdrawal,-153.000000,19807.709200
1760911742196,sol,9316.7,withdrawal,-11.14329303,28.37927119
1760913230147,sol,9312.66,deposit,2.84037793,31.21964912
1760913585164,sol,9310.14,buy,2.45802645,33.67767557
1760913967356,eth,134076.68,withdrawal,-0.16840439,1.25123305
1760914442018,usdt,32.42,buy,1059.580561,11704.732325
1760915102659,doge,54.1,deposit,675.42842840,1657.13415458
1760915707141,eth,134057.16,withdrawal,-0.05608344,1.19514961
1760917411409,btc,3609735.58,sell,-0.02624193,0.04846641
1760921571373,usdc,31.73,withdrawal,-477.000000,19330.709200
1760921885747,eth,134097.17,withdrawal,-0.37823176,0.81691785
1760924155526,usdt,32.41,deposit,501.000000,12205.732325
1760924210904,usdc,31.73,withdrawal,-284.000000,19046.709200
1760932890394,usdt,32.41,withdrawal,-357.000000,11848.732325
1760936629308,eth,134016.16,deposit,1.48136025,2.29827810
1760938625765,sol,9315.55,buy,0.44306544,34.12074101
1760939245762,eth,133950.81,buy,0.09758875,2.39586685
1760946080553,doge,54.16,buy,246.88976477,1904.02391935
1760959432647,eth,133952.26,deposit,0.47774518,2.87361203
1760962102723,usdt,32.41,buy,972.839447,12821.571772
